drive_id,nome,tipo,tema,camada,oficialidade,uso_atual,ext
1MvZpnXWBBLy6HL3L1jM9GSDPUlP6gd1R,D57776_2017_anexos_4cc7c0.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1N1OvelIR5ehWfypepqxCo4_QygmiFTTu,GatewayCertificaPDF (1)_ef324b.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1g4GW8tdDqf6SE3XE-_t423fI5r1hxAXz,GatewayPDF_870caf.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1qH-ZJwt8hrgdYC_3U2mYgKoHdscm_hEo,L10257_1d7559.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
19Kdo2HG4OrEX0FBQe-kOZjVtj3cO7NX-,L10257_897962.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1sNTz71r49kKYXCng0-lWJOhQmJ8sB06s,L16642_b2824a.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
13j5PvntrBiue6v3L6SeytTjpWxaQ9raq,LPUOS_2016_BASE (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,NOSSO,DESCARTE,pdf
1nqDz7y7v5e2FG0j96A7apHSduBYM0iKk,LPUOS_2016_BASE.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,NOSSO,SO_IDEIA,pdf
1e_urjkr-TtnvQHSIRU46YPhu-iUVebW4,LPUOS_2016_BASE_f245c8.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,NOSSO,DESCARTE,pdf
1dHvBAjADWfiVUJ-yAZOw-k5j0KwkfgNn,LPUOS_2024_REVISAO (1).pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1QgUB13VfleE-6RMhWUuR9P_-99w9Vh9D,LPUOS_2024_REVISAO (2).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1Bzhg7qdwn_MotQbe9xRebNMym7OAZ2-y,LPUOS_2024_REVISAO.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
11n8vFaOU257PDvv_I7_hv86PtXCMolle,LPUOS_2024_REVISAO_333fbc.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1ocnx4GuyzJrsBkpuQxlC7Sfia9QSV4VO,PDE2013_SUBST2_Quadro_10_Equipamentos.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1n1QcQaSCmq2ojzOzKuEn_cVCUPGj__ks,PDE2013_SUBST2_Quadro_11_polo_de_economia_criativa (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1HPqiUoLIMUmHYRDmk5jhKCUjbhYuSnoW,PDE2013_SUBST2_Quadro_11_polo_de_economia_criativa.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1vILpRmgWq7PYfAEPqzX8tA8_EmEVDT5c,PDE2013_SUBST2_Quadro_12_perimetro_cultural_paulista_luz (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
13gawET6DA76LsOzTzS3xy0qEazS4iSk6,PDE2013_SUBST2_Quadro_12_perimetro_cultural_paulista_luz.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1l41LzW9-WhNELkhPOP0qjuOGZFjXSVi6,PDE2013_SUBST2_Quadro_12_perimetro_cultural_paulista_luz_7ed53f.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1OUKioKBuljyP5AZgebyI5q6AQXHXfC9y,PDE2013_SUBST2_Quadro_13_perimetro_tecnológico_jaguaré (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1Yc8PEaycXQh39SIl4Ty1ilJ9ox5b0s9S,PDE2013_SUBST2_Quadro_14_cadastro (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1ANwoc-qEs5ppFnp38xMtX2UTSz_GVrpE,PDE2013_SUBST2_Quadro_1_CA_Definicoes.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1ViDL9wxEnmD0fq6tl2mMH_6qKFWZ9pmL,PDE2013_SUBST2_Quadro_1_CA_Definicoes_54ef00.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1esM-tqTIbNUb16YDny7cz4xkxn-_AeSn,PDE2013_SUBST2_Quadro_2A_CA_Macroareas.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1bPi7-ihkERTDUqGO8W9mZSEzfngv3Cg3,PDE2013_SUBST2_Quadro_2A_CA_Macroareas_8c94de.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1gdfp89xz65PoFWnIE56AgiHv1lu-LOw6,PDE2013_SUBST2_Quadro_2A_CA_Macroareas_ed5729.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1iAEtxvLsj9WQEDy-MMgjs73n75rOyoLK,PDE2013_SUBST2_Quadro_2_CA_Eixos.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1UyixzANDCxMfZUb5FspwsCH1gAQZuV6_,PDE2013_SUBST2_Quadro_2_CA_Eixos_8527fa.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1w3F4O-Ed1jvn0qmdchAFJfKd4CgmTzpM,PDE2013_SUBST2_Quadro_3_CA_ZEIS (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1pTJpRW4geo5as4jEI-_nnXTVvM7augL6,PDE2013_SUBST2_Quadro_3_CA_ZEIS.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
10s0YQaBJ8zAoYfr-4MTqvIRHqQq3fKGg,PDE2013_SUBST2_Quadro_3_CA_ZEIS_a853d9.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1EDPV0dKUBiqqtUaFLXqSTVMRH0vMWtMR,PDE2013_SUBST2_Quadro_4_percentuais_ZEIS.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1vu8QwvTv5NCzy3Qnc_EBpIn0c7y3A2AN,PDE2013_SUBST2_Quadro_4_percentuais_ZEIS_db9941.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1UQnxa9mlI2KQlzGxs-BKeA6RiydiYaCn,PDE2013_SUBST2_Quadro_5_ Fator_interesse_social_Fs (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1PK1L0_b0B5mQFkVeIvVFwZ2wsNTDANaH,PDE2013_SUBST2_Quadro_5_ Fator_interesse_social_Fs.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1aOYhy-SuMYP-1mIB1veMbrAg6tz9GQ-Z,PDE2013_SUBST2_Quadro_5_ Fator_interesse_social_Fs_646149.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1IACz8pRNjM0BxymUr0uCf_gEJm9_tKx8,PDE2013_SUBST2_Quadro_6_Fator_planejamento_Fp.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1C2BD7p3gK5yU-zBjdkhVorDCTL5IceyO,PDE2013_SUBST2_Quadro_7_Parques_municipais_existentes_propostos.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1LDTIMQa_-lEH1EyG_4bN1nTbu0Ym3JKK,PDE2013_SUBST2_Quadro_8_Residuos_solidos.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
17YYVSZxFMEIH0RZY7tgeRGWgysH2oAJ8,PDE2013_SUBST2_Quadro_9_viario-estrutural (1).pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1G_rYfZ4Dg8B4NpS9cwl5tVxK_U4i0cxn,PDE2013_SUBST2_Quadro_9_viario-estrutural_8f9def.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1UofdD_vYwnzEePUgqBzT1AShCVXszR_h,PDE_2014_BASE (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,NOSSO,DESCARTE,pdf
1sKhEdEgS_ZPl5jNgCrqs4pBgDOCrPGRZ,PDE_2014_BASE (2).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,NOSSO,DESCARTE,pdf
1-jThMeFTzIKB7vdVgT1D9OwNmoMZKabw,PDE_2014_BASE.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,NOSSO,SO_IDEIA,pdf
12tZwVxvJIYgdUtD6Ql-d5Qx9g-Inb8f4,PDE_2014_BASE_aaf988.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,NOSSO,DESCARTE,pdf
1XTv7atYb3WxB26Hdt9wu706on4ZcrTW7,PLANTAS_1271f6.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1nSop7kBk0xQCbEjOQhpeRnWzDqDawC1B,Portal de Serviços e-SAJ2_ff6a04.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1A920UonLagMYro03ZzInw4eSxu3X1InK,Portal de Serviços e-SAJ3_7a944a.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1uPyvk2O7b_H6KbEbYBLUjHGYbrZaCPqj,QUADROS (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1_geVK4d-OMb3EG8n19JqHzeBPNi7wUV9,QUADROS.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
18RLJBRyQKu3VM-qHg9zTzlT4dfeXB2Js,Quadro 1 – Conceitos e definições.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1VCQvF8UbGymPK-uGdw1A5kH0i1VQLUJf,Quadro 3B - Composição da pontuação da Quota Ambiental (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1H5r35vju1oD5g07ulBYRWJLu6H3ei67a,Quadro 3B - Composição da pontuação da Quota Ambiental.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1gXPjPgSAZx-ZSZxiw9a_UkHj6Fcx_B2I,Quadro 3B - Composição da pontuação da Quota Ambiental_069995.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1mZiMysZzgOBiZEjaeExxBP_5ut6qUTYa,Quadro 6 – Obras de drenagem urbana previstas (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
16UWlzlED0qa9cbY1cw8N36j9ASzupKZp,Quadro 6 – Obras de drenagem urbana previstas.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1pJ9gSPqiwyBhxvDuPf3TZdsAsKQ-7e9V,Quadro 6 – Obras de drenagem urbana previstas_09fb2d.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
15LsxWD4eLJF12jhpGmJnESKyJgqnaAb8,Re0716RegulamentacaoProcedimentosRegistroBensImateriaisPDF_1457716829_9ac63f.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1TYDjvCQAfZ37TY_6oC5DZK_E8uyZTM0q,Resolucao 01_22 CONPRESP.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,OFICIAL,DESCARTE,pdf
1ALHmuhM9WUgg4AUEIW7ly_ZslRfjZTXP,Resolucao 07-23_Mancha dos Bombeiros (1).pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1R8QoUrRO5fdyG3JIBacOHumAfb5QYIQO,Resolucao 07-23_Mancha dos Bombeiros (2).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1TIXgs45oph2Zr0kkBnZzd0IDCfNItCKP,Resolucao 07-23_Mancha dos Bombeiros.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1OxuuUZsNuLwA1buiQMpDkwWl4AhKx-y2,Resolucao 07-23_Mancha dos Bombeiros_ecbe77.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1nMIGisq7FNahysugbzJsT7fmBmoQe5hI,Resolucao 07-23_Quadro I.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1RolPLKY_kh7GtvuYmOLX8E9J9EAS87aF,Resolucao 07-23_Quadro II (1).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1pfcqVfPjvskdt_1X1zeG5KAcLKzTpe0W,Resolucao 07-23_Quadro II.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1opl-Zm9OGzHrTLzFb2jzE-StI0wX8FAj,Resolucao 07-23_Quadro III (1).pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1Ih8Tjr1ZA7Sk0ZlLHdPziiLWHvR6U0Pl,Resolucao 07-23_Quadro III (2).pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,DESCARTE,pdf
1xoCLFmIFSOQimJB9WWwOoxaqP_1U-1vh,Resolucao 07-23_Quadro III.pdf,PDF,OUTRO,01A_BRONZE_OFICIAL,DESCONHECIDO,SO_IDEIA,pdf
1-H9UyBIcL5NWQMFSJ2yz3CFmMrv9AzYj,Resolucao 07-23_Quadro III_c80e0b.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1c8m0IyycorOdeE0sFWcl3phS6jX55E4M,cartilha_doacao_area_parhis_7e1b77.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
16sMDui774KMU7irZbNVTSm7ikTBhNT47,re0118tombamentoquadrilateropinheirospredinhoshipicapdf_1549040068_9ad959.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1OuWUe5RO8iCRYgn9QYVKgSYFlvOelYI6,re0120aptcomplexodroswaldoteixeiraduartecanindepdf_1580403993_dde01d.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1ttKszvto-v_OXNJm9smReLOIV1bf3-b6,re0320exclusaoedestherwiltonpaesdealmeidares3792pdf_1600964301_33823b.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1nZt9musn_eoCgLc_Pkl060mbySNxh2TU,re1019tombamentoetatheodoroaugustoramospdf_1569519957_0bc2b5.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1oqYbuuLiXEMxE-R2-euGOs-ddfJwwqQM,re1219aptconjuntovilasoperariasmigliarianexo2ve_1568922998_06a0e2.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
134-ozbpkmZOnN4_X_E2JOrqqjQD1_-dj,tabela_2025_Retificado_em_12-02-25 (1)_269fcc.pdf,PDF,OUTRO,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1cUbuxh1_SAsQbWs5UR-tShRsFZrXn6ih,05-23 - ZEPEC- APC - Espaco Itau de cinema Augusta(1)_83fc94.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1aA23PsV7wImhBAUpKAuF0BxNc-8Rpqi0,11-25 - Enquandramento como  ZEPEC-APC do Santa Marina Atlético Clube - Página_93211a.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1qFqQsritdUOn7ioJYn5DuJPGvbX9TTbf,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026_e12dc2.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1P-MMHfVpF5fNFHP8b-6EaGxrP6b17e5Z,OUAguaBranca31dez18_EstoqueConsumidoOutorga_193ba5.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
15zK77HPkLwpvmRcv1n1UvgVVkVWCp3j6,fila_tdc_5porcento_fundurb_dez_2025-pdf_b7f15c.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1mp-koMhu3_66SXLN-dPZDqWA4Sqql2Sy,re2316aptimoveisindicadospelapopulacaozepecrepdf_1561649853_268f0a.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
1UAYAqzkF1TGN28p5FUHMvwONq384k328,re2316aptimoveisindicadospelapopulacaozepecrepdf_1561649853_bef227.pdf,PDF,TDC,99_LIXEIRA_DUPLICADOS,DESCONHECIDO,DESCARTE,pdf
