drive_id,nome,mime,ext,bytes,classe,comercial,metodo,confianca,evidencia_conteudo,sha256_lido,n_chars,path_contexto
1SjXANyBD9M2E0pVDEbW2nWVWa_198Awd,Atualizacacao_Q14_anoref2025_PART_1757.md,text/markdown,md,1593,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como chunk_id e layer SILVER no cabeçalho.",e8149ff50abfd524,1593,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CIcPy7g6wRe4PMRSZAms0SXj5Asr4EYN,Atualizacacao_Q14_anoref2025_PART_1754.md,text/markdown,md,1604,OFICIAL,sim,texto_nativo+llm,media,"LLM(flash,media): Base cadastral pública de IPTU (setor, quadra, lote e valores) originada da Prefeitura de São Paulo.",5aa4247c3f5736ba,1604,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1apOBAjaLApjZCdlvuRnt6MR8kD6E8FXs,Atualizacacao_Q14_anoref2025_PART_1750.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id.",eff6b113927cedc6,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17U8Mpl6weujhBmn-jaK5-Ifx_EYmkY0f,Atualizacacao_Q14_anoref2025_PART_1734.md,text/markdown,md,568,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como layer: SILVER e chunk_id indicam documento transformado.",0d3da2dd2ffc0a17,568,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1LvQkdpDWvbz149ELcLMYAKkMOX52iL4A,Atualizacacao_Q14_anoref2025_PART_1721.md,text/markdown,md,1611,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública (PGV) com valores de m² por setor e quadra da Prefeitura de São Paulo.",7a2a4fa103dfa96d,1611,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1vFaWTL4BJi_WwsSns1a1neN5KSeFuiAp,Atualizacacao_Q14_anoref2025_PART_1713.md,text/markdown,md,525,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de processamento interno como chunk_id e layer SILVER indicam origem no nosso pipeline.",513cc791abb22a24,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1VtZRzsXbGjkgKVcWtmm4VhPC394w0F3p,Atualizacacao_Q14_anoref2025_PART_1693.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas estruturadas por nós.",ab78d3b62681797b,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
18bdqYfsGXcxLa9ZefoVx_oQU3dFqajqZ,Atualizacacao_Q14_anoref2025_PART_1687.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como chunk_id, layer SILVER e referências indicam processamento próprio.",e63fce0cbf43d636,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1AoGjLdbhCx3BnZr8iAXwsvMegTNY0eAZ,Atualizacacao_Q14_anoref2025_PART_1673.md,text/markdown,md,1589,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Tabela de valores de m² por setor e quadra da Planta Genérica de Valores da Prefeitura.",9244d7f6b1d8f8f5,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1osIzbhfrVkzGdqlubIVmT7SBrML7fU-L,Atualizacacao_Q14_anoref2025_PART_1661.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU da Prefeitura de São Paulo com códigos de Setor, Quadra e Lote.",69759838a1418d48,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1e6eXEfobmqxII07Cuve2K4BE3V8gv0j7,Atualizacacao_Q14_anoref2025_PART_1643.md,text/markdown,md,1603,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral de IPTU da Prefeitura de São Paulo contendo setores, quadras, lotes e valores.",9346902a31912ef3,1603,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CPHWiRNcc0wMKO51FWDR4xeLiHkBzJK-,Atualizacacao_Q14_anoref2025_PART_1628.md,text/markdown,md,1618,NAO_OFICIAL_EXTERNO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Texto contém dados cadastrais de IPTU/SQL sem marca de emissor público, caracterizando base de terceiro.",84f52107cfb298a2,1618,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1kGNSCXgyojYfLVwF4clqSE58AteXsR-K,Atualizacacao_Q14_anoref2025_PART_1620.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como chunk_id e layer SILVER indicam documento segmentado pelo nosso pipeline.",6d54ca44e2a3e09d,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1lAyfmcLQG1FB43rqDtr81iI-PxaD7ISK,Atualizacacao_Q14_anoref2025_PART_1615.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas.",e101057d34e84c56,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ocPpsIUKyZ7KvfOq3diSSgDMiCEFbfV9,Atualizacacao_Q14_anoref2025_PART_3084.md,text/markdown,md,568,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam processamento e divisão por nossa IA.",c735f63dd6fed81b,568,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17Qsh494fcbo5TbjkREXUPrw5dJ5Gu2D7,Atualizacacao_Q14_anoref2025_PART_2933.md,text/markdown,md,1618,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública contendo numeração de Setor, Quadra e Lote (SQL) para fins de IPTU.",3dc6248e4c2ff2d4,1618,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1wJ__FtQ8WAdyRB8A4BB-8iIz1E9G-l2e,Atualizacacao_Q14_anoref2025_PART_2838.md,text/markdown,md,561,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking do nosso pipeline (layer SILVER, chunk_id) sobre dados cadastrais de IPTU.",af339b1aaeb2163b,561,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1aKumki8-D142ApooyocTqRnjJXmShrVy,Atualizacacao_Q14_anoref2025_PART_2548.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",42f09b67b3d697f6,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1LOht1XSm-P6WH4sFGrwVjBx0TL8yDQqn,Atualizacacao_Q14_anoref2025_PART_2447.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Estrutura de setor, quadra e lote (SQL) típica da base cadastral pública de IPTU de São Paulo.",85cf8cebf32c160b,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1rejNpaeHHa7Kgkezyh8jjn3ZS7DJ3nnl,Atualizacacao_Q14_anoref2025_PART_2018.md,text/markdown,md,1594,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados da Planta Genérica de Valores (PGV) da Prefeitura de São Paulo, base cadastral pública oficial.",735e119cbe750ff2,1594,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1oOGjift8O348G_QjX6hYnQk8A6Xru1gg,Atualizacacao_Q14_anoref2025_PART_2013.md,text/markdown,md,562,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id no cabeçalho.",945ae56e2b94d04b,562,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1m-Bb5TfDfhD8TdcDy5ut2QFsiRgCLHyK,Atualizacacao_Q14_anoref2025_PART_2011.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências estruturadas por nós.",a44ef4ebe1c49ba3,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1BVO57-nLA480vyR3EWvQSgRvBcqVnDSS,Atualizacacao_Q14_anoref2025_PART_1976.md,text/markdown,md,1598,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU contendo códigos de Setor, Quadra e Lote (SQL) de São Paulo.",2fb83bd381d7ffdb,1598,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1TA4rLGW1BFTIjtDuKOcyUXNgqgCAMr2_,Atualizacacao_Q14_anoref2025_PART_1918.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas.",58a67c0fbaac86d5,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Aqtvjt_M_cW2XCnH85cjRwQYe6UWLU-f,Atualizacacao_Q14_anoref2025_PART_1860.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking e layer SILVER indicam documento processado pelo nosso pipeline.",3ee05878e830f561,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1sDc7HHuBSmAWD3KGy3MNSKwfF8y5EVlo,Atualizacacao_Q14_anoref2025_PART_1846.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",abba4c1f97060e32,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1bSDwH3f_u2NvIh3EPhY2PtYjAwkT7fLx,Atualizacacao_Q14_anoref2025_PART_1825.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",5b053c4fb0e19dc9,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1BZFIgq34JMPbBot6lgTwEsYyjv0K8QiI,Atualizacacao_Q14_anoref2025_PART_1813.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER, chunk_id e referência de tabela indicam processamento interno.",ba74dafce89bd613,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1lsl6jvpLP7N0BSWV8Z0q0h-BdGBYfO6J,Atualizacacao_Q14_anoref2025_PART_1803.md,text/markdown,md,566,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como chunk_id e layer SILVER indicam documento transformado.",8069d538ef4c7c4e,566,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1A_7EnSvoMcwp3JwixJL_a1dROmdw0dMJ,Atualizacacao_Q14_anoref2025_PART_1761.md,text/markdown,md,530,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como 'layer: SILVER' e 'chunk_id' indicam documento transformado.",54b841a807caa691,530,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1IQCbu_ViRTlxc9i48rgWm0qCX9jfYfz-,Atualizacacao_Q14_anoref2025_PART_1749.md,text/markdown,md,531,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline interno (layer SILVER, chunk_id) indicam documento fragmentado e processado por nós.",ccbc6e371bdd7bae,531,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1q10YJyUQG1OJnv7oZrd7P0XT0gNdjqQX,Atualizacacao_Q14_anoref2025_PART_1738.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de pipeline como layer SILVER, chunk_id e referências estruturadas por nós.",ab096ea9749b13ba,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
195oPVhmeTdsoUbYWX2dlouaDgjye-Jua,Atualizacacao_Q14_anoref2025_PART_1702.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer: SILVER, chunk_id e referências a tabelas estruturadas.",4cfe68cf73b5e61c,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
11rbroXyPISbtpTC9yI8TTkA2hPlwXDWQ,Atualizacacao_Q14_anoref2025_PART_1677.md,text/markdown,md,569,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU de São Paulo contendo identificadores de lote (SQL) e valores.",f8c5b29a0f10bbee,569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CYARMvBjSnID43n_ge4kFOyZ3ZDST-AW,Atualizacacao_Q14_anoref2025_PART_1653.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' indicam fragmentação e processamento por nosso pipeline de dados.",2a09d0a68bcc8546,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
13e1iLr3xrvd3FFAb7BcCwE2Kawry15xO,Atualizacacao_Q14_anoref2025_PART_1635.md,text/markdown,md,569,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline (layer SILVER, chunk_id) indicam que o texto foi fragmentado e processado por nós.",76a62c229608dcd6,569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1_tbfWtX7KkDRLl2_8Q_TjU84lnYjDw9r,Atualizacacao_Q14_anoref2025_PART_1618.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e referências a tabelas indicam processamento pelo nosso pipeline.",e4e8735d35a1e835,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17MHmBDTjirpKW4U5Nabt83rSs_mSelLC,Atualizacacao_Q14_anoref2025_PART_1598.md,text/markdown,md,1589,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como chunk_id e layer SILVER no cabeçalho do texto.",e42f48f2fcdf3333,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1QL12ma-7Wq6z7J1EeqdyqdxjEGUyA-3G,Atualizacacao_Q14_anoref2025_PART_1592.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública (PGV) da Prefeitura de São Paulo contendo setores, quadras, lotes e valores.",9db8e7f92e9e3664,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CvzENRiO9-AmER1Wfbr2gf0GIt1j_gdx,Atualizacacao_Q14_anoref2025_PART_1568.md,text/markdown,md,1589,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública da Planta Genérica de Valores (PGV) da Prefeitura de São Paulo.",3b66c7e7140a49c3,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17EIgkakdJY7YsTZbx5LCqwBAXbfkEiBE,Atualizacacao_Q14_anoref2025_PART_1565.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de IPTU por Setor, Quadra e Lote (SQL) de São Paulo.",72cc9f4b36dc6600,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
16nkPDJVMvG5WSWCUFSBr32iCMmjDHUn0,Atualizacacao_Q14_anoref2025_PART_1557.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' comprovam que o texto foi fragmentado pelo nosso pipeline.",8040fafe90f95fe5,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1n2_2gY_NZnmvaZlesPdH7FukneAF_05-,Atualizacacao_Q14_anoref2025_PART_1556.md,text/markdown,md,1589,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Dados da Planta Genérica de Valores (PGV), base cadastral pública emitida pela Prefeitura de São Paulo.",7d71609fda4c1f33,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1BSG-udnYAjTgpEcYNR-IELokgNjIs52Y,Atualizacacao_Q14_anoref2025_PART_1554.md,text/markdown,md,599,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados brutos da Planta Genérica de Valores da Prefeitura de São Paulo, identificando setores e quadras.",19b39bad139123a5,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1qaUxuJ1zti9PVfEZuwEsmNt4COaJk_fN,Atualizacacao_Q14_anoref2025_PART_1553.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Valores de m² por setor e quadra da Planta Genérica de Valores da Prefeitura de São Paulo.",8d093ac1eb56b2f1,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1AwbUoLjs761erKiR8lTs2FjoRCUXtpag,Atualizacacao_Q14_anoref2025_PART_1550.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU da Prefeitura de São Paulo contendo setores, quadras e lotes (SQL).",d60a9407ce691936,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1jTdmYYzHX8XIMx9mcGD4Imcg_sVDqvrs,Atualizacacao_Q14_anoref2025_PART_1541.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU (SQL e valores) emitida pela Prefeitura de São Paulo.",0b5cae6695a90bec,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1B3nxzGqJ-1lO2kZDNq9sA3GERT1shzzC,Atualizacacao_Q14_anoref2025_PART_1536.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' indicam documento segmentado e processado por nosso pipeline.",2e52f8cd3fb9a5ca,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1DOWMbG-JODTL8zDzSEa4vOmOksQMyslt,Atualizacacao_Q14_anoref2025_PART_1532.md,text/markdown,md,1589,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id.",135e2dd441a8787e,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1cMwKMVO8RlE-TVcF49EUixf6lFIdBP6S,Atualizacacao_Q14_anoref2025_PART_1530.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id no cabeçalho.",9b46dccecfcf2a6f,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1HUvPaB_587g3XpLXjEWFBL93ZKknk9zR,Atualizacacao_Q14_anoref2025_PART_1529.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores por SQL (Planta Genérica) emitida pela Prefeitura.",c949e2bb7cc12c77,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1hgWt7jdeOWaugVUpmz6rn32Veu9pkhMf,Atualizacacao_Q14_anoref2025_PART_1513.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e REF_TABELA indicam processamento e estruturação pelo nosso pipeline.",6e0af35773e75a23,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1VQewwiHna7bYQLTUnWFkmUzYm1mCatQF,Atualizacacao_Q14_anoref2025_PART_1512.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como 'layer: SILVER' e 'chunk_id' comprovam processamento e divisão por nosso pipeline.",0abdc5fe60f9df24,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1KvKo5IO5OeDpt1VgJsTh9LZ71qfa3ASz,Atualizacacao_Q14_anoref2025_PART_1502.md,text/markdown,md,1589,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' provam que o texto foi re-trabalhado pelo nosso pipeline.",1f09087d4ac63bfd,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1IFgkzYR6xcqg15xJz58QSXxO-jsgDqYw,Atualizacacao_Q14_anoref2025_PART_2062.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas estruturadas.",9069feca3ac3716d,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
11o-4-nNSuS7b3f1xC_PItw18CkAHEF9M,Atualizacacao_Q14_anoref2025_PART_3089.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,media,"LLM(flash,media): Base cadastral pública de valores de m² por setor e quadra (PGV) da Prefeitura de São Paulo.",7ae320a928b3fe3f,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1fFFWCmqSMVM7PrL3hs1n-E8YtuCId8R1,Atualizacacao_Q14_anoref2025_PART_2630.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU contendo numeração oficial de Setor, Quadra e Lote (SQL).",8b0f818a54942df3,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1GpxFYxlF_aI2Z6aUwZhcBo1Zwdr0nrB8,Atualizacacao_Q14_anoref2025_PART_1986.md,text/markdown,md,525,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam processamento interno de dados cadastrais.",c51c7d7d3b023416,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1LoltuYy0JBU0Irk3qwozerDnGEfXUJA9,Atualizacacao_Q14_anoref2025_PART_1985.md,text/markdown,md,1598,OFICIAL,nao,texto_nativo+llm,media,"LLM(flash,media): Dados numéricos da Planta Genérica de Valores (PGV) da Prefeitura de São Paulo.",a66cf7d5ea376ec2,1598,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1TJhhYFED5Vg4TRy-9i_kfOzr_3RvjYMZ,Atualizacacao_Q14_anoref2025_PART_1935.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam documento transformado por nós.",f281b20b2849173c,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1kLK3gEP-O8h_Vda7IRbFnT3kDXKn98L3,Atualizacacao_Q14_anoref2025_PART_1859.md,text/markdown,md,1589,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública da Planta Genérica de Valores da Prefeitura de São Paulo contendo setores e quadras.",f0c4f9f37ec047d6,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
12mQCzXX7Zyi5RQDkPY2ip8gkr3_Dzye1,Atualizacacao_Q14_anoref2025_PART_1847.md,text/markdown,md,1603,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados de Setor, Quadra e Lote (SQL) da Planta Genérica de Valores da Prefeitura de São Paulo.",8105bc01907769f7,1603,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
11s5hXUp_f_SHmcrobLM2ThjYk8Ky8t_r,Atualizacacao_Q14_anoref2025_PART_1814.md,text/markdown,md,1602,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de m2 por setor e quadra (SQL) da Prefeitura de São Paulo.",4cd00895c0500f6e,1602,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1THE1A_UpSWgq7ImE9qxKI4R7kgZ5B6Si,Atualizacacao_Q14_anoref2025_PART_1784.md,text/markdown,md,1617,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Tabela oficial da Planta Genérica de Valores da Prefeitura de São Paulo com códigos SQL.",4c6634011cd8635d,1617,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1TK54oQGjO1vC3wLf5czIH9Aj3ppV6KH6,Atualizacacao_Q14_anoref2025_PART_1499.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral oficial de valores (PGV) da Prefeitura contendo setores, quadras e valores unitários.",26dc5142c36a11bc,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
10sqc6VKTp3QOkwTJr51tAlX9lHm5Yzx9,Atualizacacao_Q14_anoref2025_PART_2006.md,text/markdown,md,1594,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Apresenta metadados de pipeline como layer SILVER e chunk_id, indicando processamento interno.",5e3d489a965e2f15,1594,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Y7Ez50uUzZP3K3DqwjP-fAHQCMSsFJ24,Atualizacacao_Q14_anoref2025_PART_2193.md,text/markdown,md,599,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU/PGV da Prefeitura de São Paulo contendo códigos de setor, quadra e valores.",a3eff366321652d9,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1NpVpTG_40HesGHkKVokYvmmVvErz7qB8,Atualizacacao_Q14_anoref2025_PART_2167.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas.",b65789fdce9eb24f,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1hJtak6kAMhDahYgj1UGE9qVtZBsRsj78,Atualizacacao_Q14_anoref2025_PART_2032.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline (layer SILVER, chunk_id) indicam processamento e estruturação pela nossa IA.",e45cf0e6ce2845ee,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1qCrstIIJ83I_TTdobheft9eIZ_XGaRyG,Atualizacacao_Q14_anoref2025_PART_1493.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU/PGV com códigos SQL da Prefeitura de São Paulo.",3088e14dc891971d,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1qPc0fDqGWyW936rPlUkFzz4GE3jLlFTS,Atualizacacao_Q14_anoref2025_PART_1492.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",9ebdf1fee5d58e5a,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Ccci96zTb0Shtl-gCs7ef5KZT-7PoolH,Atualizacacao_Q14_anoref2025_PART_2106.md,text/markdown,md,525,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do pipeline como layer: SILVER e chunk_id indicam documento transformado por nós.",98fa024cde7d3769,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
