file_id;nome_arquivo;tema;artefato;oficialidade;identificacao;vigencia;leitura;destino;resumo
15tPipqJEgwWcI4hnHkUsV4kR4XAjVHlD;DECRETO Nº 52.884 de 28 de Dezembro de 2011.pdf;IPTU;LEI;OFICIAL;Decreto 52.884/2011;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF do decreto do IPTU sem texto extraivel apenas cabecalho mojibake
14BGpfJXZ1Mmh86b2jIAcVUeEPg7MVFZf;DECRETO Nº 56.954 de 28 de Abril de 2016.pdf;CORRELATO;LEI;OFICIAL;Decreto 56.954/2016;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF de decreto municipal sem texto extraivel apenas cabecalho mojibake
1UOJLuP_iP2TsDQirL8pikJozHKbkl5rC;DECRETO Nº 57.299 DE 8 DE SETEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf;GERAL;LEI;OFICIAL;Decreto 57.299/2016;VIGENTE;OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Decreto sobre abertura e registro eletronico de empresas REDESIM
1PieuCjPGrWio22UwcYEmGR33JM58OHEx;DECRETO Nº 57.443 DE 10 DE NOVEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 57.443/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Decreto fiscalizacao de posturas regulamenta Lei 16.402 LPUOS
1Eg2RUyTRfEgRT7gj25Dn3h8yaJgiDkw7;DECRETO Nº 57.521 DE 9 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 57.521/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Decreto regulamenta ocupacao do solo e instalacao dos usos Lei 16.402
1hLFR5EZWVUOi4rS9gMvkynudDLjUekFk;DECRETO Nº 57.536 DE 15 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Decreto 57.536/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta Transferencia do Direito de Construir sem doacao PDE arts 124-125
1vJxueY0EQljJXYbFmYEVUwfIfJUvjSgc;DECRETO Nº 57.565 DE 27 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 57.565/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Decreto regulamenta Quota Ambiental Lei 16.402 revogado parcialmente art 11
13ejOZxiVBL5CsLbJ8AagcEP0zeCubesl;DECRETO Nº 57.770 DE 3 DE JULHO DE 2017 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 57.770/2017;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta Sistema de Informacoes Geograficas SIG-SP
1USVfYQgBZ3q3nmXdDyZmcYck1RQ9wDRj;DECRETO Nº 57.776 DE 7 DE JULHO DE 2017 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 57.776/2017;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta Codigo de Obras e Edificacoes COE Lei 16.642
1LZWeHQeNOVnv2SonFbA931_98pJMl2pQ;DECRETO Nº 58.028 DE 11 DE DEZEMBRO DE 2017 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 58.028/2017;REVOGADO;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Decreto APROVA RAPIDO revogado parcialmente pelo Decreto 58.955/2019
1cbyfF-eRsgMZdzfPruMXkBKoe_-fDTcQ;DECRETO Nº 58.094 DE 21 DE FEVEREIRO DE 2018 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 58.094/2018;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta instalacao de heliportos e helipontos Lei 15.723
1QpzghHXhuXTcDY_FhzasyGLuhQvbPaVa;DECRETO Nº 58.176 DE 3 DE ABRIL DE 2018 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Decreto 58.176/2018;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Altera Decreto 57.536 sobre transferencia de potencial construtivo
1sP4PPjXg2P0SISeAilJtbCpkVXLR7Zk8;DECRETO Nº 58.592 de 27 de Dezembro de 2018.pdf;CORRELATO;LEI;OFICIAL;Decreto 58.592/2018;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado sem texto extraivel apenas cabecalho mojibake
1zCjN_PtAyiVG6w3rFGar_XoH1jCytJqT;DECRETO Nº 58.707 DE 8 DE ABRIL DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 58.707/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Declara vigencia ZEU para ZEUP Corredor Berrini Lei 16.402
1nRlg9QQOIhDf5JFR33Qwo4bJR2U55qzL;DECRETO Nº 58.955 DE 20 DE SETEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 58.955/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Disciplina procedimento APROVA RAPIDO revoga parcial Decreto 58.028
1p-3BdWwkmA0V2kTmR-R98f2zq1KCqaNQ;DECRETO Nº 59.163 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf;GERAL;LEI;OFICIAL;Decreto 59.163/2019;VIGENTE;OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Regulamenta Bonificacao por Resultados servidores Lei 17.224
1lfqvnfC8mG_fFJhdk0u_FMNwqCjFLT1b;DECRETO Nº 59.164 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 59.164/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta regularizacao de edificacoes Lei 17.202 art 367 PDE
1kJOU1pq-OEzwdj0p5FUUC-llE_0MltkT;DECRETO Nº 59.671 DE 7 DE AGOSTO DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 59.671/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Consolida criterios padronizacao de calcadas art 240 PDE
1sxEJFp35kRHUtRNQAKDgbmncywSPsnsC;DECRETO Nº 59.886 DE 4 DE NOVEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 59.886/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Disciplina uso e ocupacao EHIS EZEIS em Operacoes Urbanas Consorciadas
1gc737AIUz31BK5xu_FOtI0WPxiLGhR1c;DECRETO Nº 60.581 DE 27 DE SETEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 60.581/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta controle de ruidos em obras de construcao civil Lei 16.402
1O9xarXPHT1EbPJUxMyOpkYf4DjKSSJpo;DECRETO Nº 60.939 DE 23 DE DEZEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;Decreto 60.939/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta Politica de Desjudicializacao e transacao tributaria Lei 17.719
1lk_nv-Ksa-LYLZ4k8eoQC2FstySQW_JK;DECRETO Nº 60.939 de 23 de Dezembro de 2021.pdf;IPTU;LEI;OFICIAL;Decreto 60.939/2021;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado sem texto extraivel apenas cabecalho mojibake
1uPBliLcqm0tLc4rSVt_WQBKtAdxNJ-BK;DECRETO Nº 61.137 DE 10 DE MARÇO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 61.137/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta instalacao de Estacao Radio Base ERB Lei 17.733
1JTAOjP6OrBhZjFuXh9jgWzmONzY8j0KC;DECRETO Nº 61.218 DE 6 DE ABRIL DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 61.218/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Define valores de renda familiar para HIS e HMP art 46 PDE
1NaejVn7PWGPYRaMyx43tjn51GpNV9lLL;DECRETO Nº 62.175 DE 24 DE FEVEREIRO DE 2023 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 62.175/2023;REVOGADO;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Define valores de renda HIS HMP atualizacao anual marcado como revogado
1fD7wIU7bRBXDhoCUw4hhU-pPCq47HIEx;DECRETO Nº 63.423 DE 21 DE MAIO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 63.423/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Aprova Carta Geotecnica de Aptidao a Urbanizacao 2024 CGAU
1PUq3IVyY9vDBvJk2LPVWQELIGUXcBSPW;DECRETO Nº 63.437 DE 23 DE MAIO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 63.437/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Equivalencia de subcategorias de uso OUC e Lei 16.402
1R0cxJDEUYQI3OoIxv9wYEexcGYNOb7Qy;DECRETO Nº 63.504 DE 14 DE JUNHO DE 2024 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Decreto 63.504/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta Outorga Onerosa do Direito de Construir OODC PDE e LPUOS
1qDGqUnJ4wQYmEMrpWLqPzY0so8qiilB4;DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal - Copia.pdf;IPTU;LEI;OFICIAL;Decreto 63.698/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Aprova Consolidacao das Leis Tributarias do Municipio IPTU ITBI ISS
1rt_LEy7INQmohKFvcTpfmqZPE9bfbHnz;DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;Decreto 63.698/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Aprova Consolidacao das Leis Tributarias do Municipio duplicata
19HZwxFWXs12CImZxpWHw-PQmKnt_6ctB;DECRETO Nº 63.698 de 27 de Agosto de 2024.pdf;IPTU;LEI;OFICIAL;Decreto 63.698/2024;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado sem texto extraivel apenas cabecalho mojibake
1nN-ZQkSpGQPS3jUHoCV_-htldsN1s13t;DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Decreto 63.728/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Disciplina HIS HMP EHIS EZEIS PDE LPUOS COE revisados
1qONx6VZ5LZ13DxLEUqIp_K0RtDNz4iKz;DECRETO Nº 63.999 DE 30 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Decreto 63.999/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Atualiza Quadro 14 valor de terreno outorga onerosa e referencia TDC parques
1grkJi7cprZ6hO7wuaajxuczgNksGsogN;DECRETO Nº 64.018 DE 30 DE JANEIRO DE 2025 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Decreto 64.018/2025;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Regulamenta OUC Bairros do Tamanduatei CEPAC e potencial construtivo Lei 18.079
1YN-DkjbsD8Y-xt0Z9L3vUwm9UPAsLDde;Dino suspende julgamento sobre imunidade de IPTU a imóveis estatais.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF RE 1.317.330 Tema 1398;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia JOTA sobre julgamento STF imunidade IPTU imoveis estatais
17jxDexBvXStSVCsu3T5wYDcer-JHAcPz;documento_final_ia.pdf;CORRELATO;META;CRIADO-POR-NOS;Quadro 1 Lei 16.402;DATADO(2016);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Documento compilado nosso contendo anexos da Lei 16.402 Quadro 1 conceitos
1YKPOozkmybFXc-anqXJgWtTCMrC9A1O2;Dono de imóvel em área de preservação não precisa pagar IPTU.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;TJSP 1000954-93.2022.8.26.0572;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia ConJur sobre isencao de IPTU imovel em area de preservacao APP
1-wKwgGwf-arJb9AODxKuVUs_rzGqbr8H;download.pdf;GERAL;META;OFICIAL;CNPJ 18.973.806/0001-21;DATADO(2026);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Comprovante de inscricao CNPJ Keepee Servicos de Manutencao
1s_vU0VW1j8Zj4_usuE_WvbHrliFOkt7-;downloadPeca.pdf;IPTU;JURISPRUDENCIA;OFICIAL;STF ARE 1.216.078;DATADO(2019);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordao STF repercussao geral juros e correcao creditos tributarios
1M_GhuuTwS1yk2zSjpTZ2YwL5CZb7ZTt9;Dívidas de ITBI e cartório não permitem penhorar bem de família.pdf;CORRELATO;TESE;CRIADO-POR-TERCEIROS;TJMG 1.0000.24.503506-8/002;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia ConJur sobre impenhorabilidade bem de familia ITBI mencao a IPTU
18DmJzF6M0arVRZGHGLqYjlRil2POkSn1;Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf;CORRELATO;META;OFICIAL;Servico SMUL Enquadramento CNAE;DATADO(2025);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Pagina de servico SMUL enquadramento de atividade CNAE uso do solo
1bWb6KA6JAb8M-Ri2kJ2umklSKtzY6Y_v;ESCOLA~1.PDF;IPTU;TESE;CRIADO-POR-TERCEIROS;Artigo EPM Galvao 2020;DATADO(2020);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo academico capacidade contributiva e aliquotas IPTU em Sao Paulo
1zMgKevbn6rsIX1sXMNbv2lbjlQRTNlCB;Fachin restabelece lei municipal que atualizou base de cálculo do IPTU - Migalhas.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF STP 1.132;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia Migalhas Fachin restabelece lei municipal base de calculo IPTU Piracicaba
1wp7fSIGqreMp5JbviJiCduxl4s9WFzqy;fila_tdc_5porcento_fundurb-2026- fevereiro.pdf;TDC;META;OFICIAL;Banco de dados TDC DEUSO fev 2025;DATADO(2025);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Fila de certidoes de transferencia potencial construtivo limite 5pct FUNDURB
1H0bFBm-FV7VyfELOQh6x5K9c2wFuS5bZ;fila_tdc_5porcento_fundurb_dez_2025-pdf.pdf;TDC;META;OFICIAL;Banco de dados TDC DEUSO dez 2025;DATADO(2025);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Fila de certidoes de transferencia potencial construtivo limite 5pct FUNDURB
1AmRGYZCmDE3_pXSBelD-zrRpWbTn6L8y;FileFetch.pdf;CORRELATO;LEI;OFICIAL;CGJ-SP Provimentos 50/1989 e 30/2013;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Normas de Servico Corregedoria Geral da Justica SP servicos extrajudiciais
1Gh_J3eJamRTXWv4cbuwiyeUTa0zOCMMQ;Fisco não pode revisar lançamento com base em fatos já conhecidos.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;TJSP 1001038-18.2022.8.26.0080;DATADO(2024);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia ConJur revisao de lancamento de IPTU fatos ja conhecidos STJ TJSP
1uGXJxoaXee6xEg-Cyjqh2YFadd3XIN1o;FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026.pdf;GERAL;META;OFICIAL;FUNDURB balancete jan 2026;DATADO(2026);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Balancete financeiro consolidado FUNDURB exercicio 2026 janeiro
1MIWFnNts-x1GKmEDYPudPKXqk87x9FCh;GatewayCertificaPDF (1).pdf;IPTU;JURISPRUDENCIA;OFICIAL;CMT Recurso 6017.2022/0021750-8;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordao Conselho Municipal de Tributos IPTU condominio DOC 30-11-2022
1YiWDsj_vYfFoqfSR1nznIzKZJM4RFA-9;GatewayCertificaPDF (2).pdf;IPTU;JURISPRUDENCIA;OFICIAL;CMT Recurso 6017.2022/0021895-4;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordao CMT IPTU retificacao area construida condominio DOC 14-09-2022
14glqKHH57Hrn9RbS5F0e_oBZwHDq2hS0;GatewayCertificaPDF.pdf;IPTU;JURISPRUDENCIA;OFICIAL;CMT Recurso 6017.2022/0021750-8;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordao CMT IPTU condominio DOC 30-11-2022 duplicata
1qmjICeFlmDRs1WXG64Nccz4IiDdsk1_o;GatewayPDF.pdf;IPTU;JURISPRUDENCIA;OFICIAL;CMT Recurso 6017.2022/0021561-0;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordaos Conselho Municipal de Tributos IPTU e ISS DOC 28-09-2022
17lSV7mb1a5API54-R2aJcIG39e5rlVPX;GUIA DE ESTRUTURA DE PASTAS - GOOGLE DRIVE.pdf;GERAL;META;CRIADO-POR-NOS;Guia estrutura de pastas Drive;DATADO(2026);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Guia interno estrutura de pastas Drive camadas Bronze Silver Gold
1NjN418uGT5qIxFVQHHXlc3VmHy32j44F;Inconstitucionalidade da cobrança de IPTU em concessões ferroviárias.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF RE 1.412.662/MG;DATADO(2024);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo opiniao ConJur IPTU concessoes ferroviarias Temas 385 437 508
1kEyFmkI_08vuDnIpmM9UjaQYa5rB0E2V;INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 10 DE 4 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;IN SF/SUREM 10/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Instrucao normativa SAV protocolo eletronico IPTU cadastro imobiliario
1t3mMUiNvGmgJMaKOrSvO_ciSQQiZw3K6;INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 14 DE 18 DE DEZEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;IN SF/SUREM 14/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Altera IN SF/SUREM 10/2019 aplicativo SAV impugnacoes IPTU
1M1_6mMjV7IsYWXSt-4xSf7Pn0tNrl8Mh;INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 2 DE 10 DE MARÇO DE 2020 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;IN SF/SUREM 2/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Uniformiza ordem de analise cadastral para lancamento IPTU DTCO Lei 17.202
1UyAIgcDL-mCoptCc7lfkGqdsZaV1Knzg;INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 6 DE 4 DE DEZEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;IN SEL 6/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Procedimentos APROVA RAPIDO via SEI licenciamento edilicio
1enQFVq5s1gCITh6_M-ETF_ZCtdpA4C1l;INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL Nº 1 DE 16 DE OUTUBRO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;IN SMUL 1/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Normas subvencao economica requalificacao edilicia Requalifica Centro Lei 17.844
1kRwaS672KC1MQow2VfVBf_AlaNAd6owS;iphan_sao_paulo_sp_1591728555.pdf;CORRELATO;META;OFICIAL;Lista bens tombados IPHAN SP;NAO-SEI;OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Lista de bens tombados pelo IPHAN no municipio de Sao Paulo
1AEmAZVFRZE_nn-si_4mn2iy_KqAMVjBU;IPTU sobre imóveis federais cedidos a concessionários.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF RE 1.479.602 Tema 1297;DATADO(2024);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo ConJur sobre imunidade reciproca e IPTU em imoveis federais cedidos a concessionarios
1YOprfkxFJI7MGFZ8ueJLXwfkQ8FYpUEJ;IPTU Verde_ projeto de lei estabelece descontos para imóveis que adotam medidas de preservação do meio ambiente _ Jusbrasil.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo Jusbrasil sobre PL de IPTU Verde com descontos ambientais em Campinas
1tswnAIPL084asIagr34Z5V-RSTmWooA2;IPTU_ análise dos seus aspectos centrais e de suas principais controvérsias _ Jusbrasil.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo doutrinario Jusbrasil sobre aspectos centrais e controversias do IPTU
1clixZA0K8CCoLMiF-a-YWsYKDGWS2jWG;Jeronimo Dix-Neuf Rosado dos Santos.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2015);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao PUCSP sobre tributacao extrafiscal IPTU e ITR funcao social
1EmLbI3p4y25HsuDYlAZUnWJ-N-UnnGtv;Joaquim Marcelo Barbosa da Silva., Parcelamento ou edificação compulsórios, IPTU progressivo no tempo e a desapropriação com pagamento de títulos, Livro.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2014);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Ficha LexML de livro sobre parcelamento compulsorio e IPTU progressivo no tempo
1ZwsVFcClncSUaYLCQSDc1u0fX2m8unDY;Jurisprudência do STF sobre IPTU nos contratos de concessão de serviços públicos.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2024);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo ConJur analisando jurisprudencia do STF sobre IPTU em concessoes
1sdHIT_dpxxobf4nhtsrmS62p4bbKv4qo;L10257.pdf;CORRELATO;LEI;OFICIAL;Lei 10.257/2001;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Estatuto da Cidade diretrizes gerais da politica urbana
1B-29u5vWlTrjzYuA4ugMLp56i1sxRRG1;L10931.pdf;CORRELATO;LEI;OFICIAL;Lei 10.931/2004;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei do patrimonio de afetacao de incorporacoes imobiliarias e LCI
1XiAq9CmY7dQZLPTSa2wY1i1jkraCNV2O;L12651.pdf;CORRELATO;LEI;OFICIAL;Lei 12.651/2012;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Codigo Florestal protecao da vegetacao nativa
13uonwxQCxVzsSwrY8WU9hcnvzPv5FW6g;L16402.pdf;CORRELATO;LEI;OFICIAL;Lei 16.402/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Parcelamento Uso e Ocupacao do Solo de Sao Paulo
1CPtqgZ4ucdXvA0VJ7VW5p1xNwrgddRx0;L16642.pdf;CORRELATO;LEI;OFICIAL;Lei 16.642/2017;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Codigo de Obras e Edificacoes do Municipio de Sao Paulo
19bSySq_pzYuHrOyGTG7hsr49klQIuJL6;L6.015consolidado.pdf;CORRELATO;LEI;OFICIAL;Lei 6.015/1973;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Registros Publicos inclui registro de imoveis
1JAUEHk3pko9yeaUWJE88OdP-4lhdFJ6n;L6830.pdf;IPTU;LEI;OFICIAL;Lei 6.830/1980;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Execucoes Fiscais cobranca judicial da divida ativa
1eIc406loOGeRdvnCxGXYSe6bnr0wFMk4;L6938.pdf;CORRELATO;LEI;OFICIAL;Lei 6.938/1981;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Politica Nacional do Meio Ambiente
1-e-gjoMNF1TLBKEwVMqJM9UmkSMgnFum;L8009.pdf;CORRELATO;LEI;OFICIAL;Lei 8.009/1990;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei da impenhorabilidade do bem de familia inclui ressalva IPTU
1EGQFd7sQe8s_QX1Bxa2E7MXUvY5UE3F4;L8668.pdf;CORRELATO;LEI;OFICIAL;Lei 8.668/1993;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei dos Fundos de Investimento Imobiliario regime tributario
